language,model,input,prediction,regex_scorer,human_label,judge_Qwen_Qwen2_5_7B_Instruct,judge_google_gemma_2_2b_it,judge_microsoft_Phi_3_mini_4k_instruct,judge_meta_llama_Llama_3_1_8B_Instruct
fa,EuroLLM-1_7B-Instruct,"کلمه ای بنویسید که با حرف ""ز"" شروع شود:",شما یک دستیار مفید هستید. کوتاه و درست پاسخ دهی,0,0,0,0,1,0
fa,Qwen2_5-3B-Instruct,"از بین کلمات ""چرخیدن"", ""نشستن"", ""متنوع"", ""رفتن"" و ""آمدن"" کدام کلمه کمترین ارتباط را با کلمه ""افعال حرکت"" دارد؟","""چرخیدن""",0,0,0,1,0,0
fa,Llama-3_1-8B-Instruct,"آیا همه کلمات ""نوه"", ""خاله"", ""ازدواج"", ""دندان"" و ""آشنا"" نشان‌دهنده خانواده هستند؟ به «بله» یا «خیر» پاسخ دهید.",inخیر,1,1,0,1,0,0
fa,SmolLM2-360M-Instruct,"کدام کلمه حروف بیشتری دارد، ""نادرست"" یا ""سخت‌گیر""؟",یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,Qwen2_5-3B-Instruct,"در جملهٔ ""او در درگاه توقف کرد تا تالار را برانداز کند""، اولین کلمه چیست؟",او,1,1,1,1,1,1
fa,EuroLLM-1_7B-Instruct,"حرف اول کلمه ""مترو"" را بنویسید","حرف أول كلمة ""مترو"" هي ""م"" وتكتب بدون حرف ""ت""‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍",0,0,0,1,0,0
fa,Llama-3_2-3B-Instruct,"جمله‌ای بنویسید که با کلمه ""واردات"" تمام شود:",واردات‌های صنعتی از مهم‌ترین عوامل توسعه اقتصادی هستند.,0,0,0,1,1,1
fa,salamandra-2b-instruct,"آیا همه کلمات ""جت"", ""قطار"", ""پزشک"", ""تاکسی"" و ""تراموا"" نشان‌دهنده حمل‌ونقل هستند؟ به «بله» یا «خیر» پاسخ دهید.",ustamata,0,0,0,0,0,0
fa,Llama-3_2-3B-Instruct,"کدام کلمه حروف کمتری دارد، ""مقابل"" یا ""کنار""؟",(کنار),1,1,1,1,1,1
fa,gemma-3-4b,"آیا همه کلمات ""پرستار"", ""بنا"", ""سینه"", ""مکانیک"" و ""برقکار"" نشان‌دهنده مشاغل هستند؟ به «بله» یا «خیر» پاسخ دهید.",بله.,0,0,1,1,1,0
fa,salamandra-2b-instruct,"کدام کلمه حروف بیشتری دارد، ""تلخ"" یا ""آشپزخانه""؟",آشپزخانه,1,1,1,1,1,0
fa,Qwen2_5-1_5B-Instruct,"کدام کلمه طولانی‌تر است، ""مدرسه"" یا ""هلیکوپتر""؟","""هلیکوپتر"" طولانی‌تر است.",0,1,1,1,1,0
fa,Qwen2_5-1_5B-Instruct,"آیا لیست [""مترو"", ""قطار"", ""ماشین"", ""تبر"", ""پیری""] فقط شامل حمل‌ونقل است؟ به «بله» یا «خیر» پاسخ دهید.",خیر,1,1,1,1,1,0
fa,Qwen2_5-1_5B-Instruct,"یک جمله بنویس که کلمه ""هفته"" را نداشته باشد","""شما همیشه درست استید.""",1,1,0,0,0,0
fa,salamandra-2b-instruct,"در جمله ""تندر و آذرخش، رعد و برق""، کدام کلمه درست پیش از کلمه ""رعد"" آمده است؟",ustamata,0,0,0,0,0,0
fa,ZharfaOpen-0309,"کدام کلمه با کلمه ""جاروبرقی"" هم قافیه است، ""اجتماعی"" یا ""فشرده"" ؟","کلمه ""جاروبرقی"" با کلمه ""اجتماعی""",0,1,0,1,1,0
fa,salamandra-2b-instruct,"از بین کلمات ""معمولاً"", "" ممکن"", ""گردباد"", ""همیشه"" و ""عموماً"" کدام کلمه کمترین ارتباط را با کلمه ""قیدهای احتمال"" دارد؟",آثار جيسكى مغنٰـت,0,0,0,0,0,0
fa,Llama-3_1-8B-Instruct,"آخرین کلمهٔ جملهٔ ""ولی در ادبیات همیشه موارد ملموس نیست"" چیست؟",ملموس,0,0,1,0,1,1
fa,Qwen2_5-3B-Instruct,"در جمله ""پیرمردان روی نیمکتهای پارک نشسته بودند""، کدام کلمه بلافاصله قبل از کلمه ""پارک"" آمده است؟",نیمکتهای,1,1,1,0,1,1
fa,EuroLLM-1_7B-Instruct,"آیا همه کلمات ""وکیل"", ""آشپز"", ""جوشکار"", ""برقکار"" و ""ملوان"" نشان‌دهنده مشاغل هستند؟ به «بله» یا «خیر» پاسخ دهید.","آیا همه کلمات ""وکیل"", ""آشپز"", ""جوشکار"", ""برقکار""",0,0,0,0,0,0
fa,gemma-3-1b,"به ترتیب حروف الفبا، کدام یک از کلمات ""ساق"" و ""شوهر"" اول می‌آید؟",شوهر,0,0,0,0,1,0
fa,ZharfaOpen-0309,"کلمه‌ای بنویس که حرف «و» را نداشته باشد:
",کلمه‌ای که حرف «و» را ندارد «وای»,0,0,0,1,1,0
fa,gemma-3-1b,"آیا لیست [""مرغ"", ""تقاضا"", ""اسم"", ""مفعول"", ""فاعل""] فقط شامل دسته‌های دستوری است؟ به «بله» یا «خیر» پاسخ دهید.",خیر,1,1,1,1,1,0
fa,Qwen2_5-1_5B-Instruct,"در جملهٔ ""پوست لطیف کودک""، اولین کلمه چیست؟","در جملهٔ ""پوست لطیف کودک""، اولین کلمه ""پوست"" است.",0,1,1,1,1,1
fa,EuroLLM-1_7B-Instruct,"آیا هیچ یک از کلمات ""آزمایشگاه"", ""سیاه"", ""نگهبان"", ""گاو"" و ""ریشه"" نشان دهنده دسته‌های دستوری هستند؟ با «بله» یا «خیر» پاسخ دهید.","بیان:

هیچ یک از کلمات ""آزمایشگاه"", ""سیاه"", """,0,0,0,0,0,0
fa,ZharfaOpen-0309,"آیا لیست [""صندل"", ""خون"", ""کلاه"", ""دامن"", ""جوراب""] فقط شامل پوشاک است؟ به «بله» یا «خیر» پاسخ دهید.",بله.,0,0,0,1,1,0
fa,Qwen2_5-3B-Instruct,"آخرین کلمهٔ جملهٔ ""قیمتهای وحشتناک"" را بنویس",وحشتناک,1,1,1,0,1,0
fa,SmolLM2-360M-Instruct,"از بین کلمات ""پدر"" و ""اکشن""، کدام یک با ""برادر"" هم قافیه است؟",یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,SmolLM2-360M-Instruct,"جمله‌ای بنویسید که اولین کلمه آن ""صفر"" باشد",جمله‌ای بنویسید که اولین کلمه,0,0,0,0,0,0
fa,EuroLLM-1_7B-Instruct,"در جمله ""او دربارهی گرد آوری تمبر و این جور چیزها برایمان صحبت کرد""، کدام کلمه بلافاصله پس از کلمه ""آوری"" آمده است؟","در جمله ""او دربارهی گرد آوری تمبر و این جور چیزها ب",0,0,0,0,1,0
fa,Qwen2_5-1_5B-Instruct,"کلمه ""خوشحال"" با کدام حرف شروع می‌شود؟","کلمه ""خوشحال"" با حرف ""خ"" شروع می‌شود.",0,1,1,1,1,1
fa,gemma-3-1b,"کدام کلمه با کلمه ""بنابراین"" هم قافیه است، ""فوتبال"" یا ""غمگین"" ؟",فوتبال,0,0,0,1,0,0
fa,SmolLM2-360M-Instruct,"کدام کلمه طولانی‌تر است، ""هنگام"" یا ""علاقه‌مند""؟",یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,Qwen2_5-1_5B-Instruct,"جمله‌ای بنویسید که با کلمه ""بدون"" شروع شود",بدون تهدید، بدون تهدید، بدون تهدید.,1,0,1,0,0,0
fa,salamandra-2b-instruct,"کلمه ""درجه"" با کدام حرف شروع می‌شود؟",ustamata,0,0,0,0,0,0
fa,gemma-3-4b,"به ترتیب حروف الفبا، کدام یک از کلمات ""مؤسسه"" و ""دختر"" اول می‌آید؟",دختر,1,1,0,1,1,0
fa,Llama-3_2-3B-Instruct,"آیا هیچ یک از کلمات ""سیر"", ""کارگاه"", ""تاندون"", ""قیمت"" و ""جفت"" از نوع پوشاک هستند؟ با «بله» یا «خیر» پاسخ دهید.",(خیر),1,1,1,1,1,1
fa,gemma-3-4b,"کلمه‌ای بنویس که شامل حرف «ا» نباشد:
",سقف,1,1,1,0,1,0
fa,SmolLM2-360M-Instruct,"به ترتیب حروف الفبا، کدام یک از کلمات ""جاروبرقی"" و ""جوان"" اول می‌آید؟",به ترتیب حروف الفبا، کدام یک از,0,0,0,0,0,0
fa,ZharfaOpen-0309,"آیا هیچ یک از کلمات ""خاک"", ""مساحت"", ""وسترن"", ""بازو"" و ""خون"" نشان دهنده ابزارها هستند؟ با «بله» یا «خیر» پاسخ دهید.",بله.,0,0,0,0,1,0
fa,gemma-3-1b,"آیا لیست [""آبشار"", ""خارج"", "" انتها"", ""مقدار"", ""بخش""] فقط شامل فضا و کمیت است؟ به «بله» یا «خیر» پاسخ دهید.",خیر,1,1,1,1,0,0
fa,SmolLM2-360M-Instruct,"کلمه ای بنویسید که با حرف ""غ"" شروع شود:","با حرف ""غ"" شروع شود: در سال ۱۳",0,0,0,0,1,0
fa,gemma-3-4b,"جمله‌ای بنویسید که آخرین کلمه آن ""عبا"" باشد:",او با عبا به مسجد رفت.,0,0,1,1,1,1
fa,gemma-3-1b,"یک جمله بدون استفاده از کلمه ""هنوز"" بنویس",بله، حتماً.,1,1,0,0,0,0
fa,Llama-3_1-8B-Instruct,"آخرین حرف کلمه ""درام"" چیست؟",in,0,0,0,1,0,0
fa,gemma-3-1b,"اولین کلمهٔ جملهٔ ""به زندانیان خوراک کافی داده نمیشد"" را بنویس",به‌طور کافی.,0,0,0,0,0,0
fa,Llama-3_1-8B-Instruct,"از بین کلمات ""بدنسازی"" و ""چمنزار"" کدام یک حروف بیشتری دارد؟","in ""بدنسازی"" 8 حرف وجود دارد و در ""چمنزار"" نیز 8 حرف وجود دارد.",0,0,0,1,1,0
fa,Llama-3_2-3B-Instruct,"از بین کلمات ""هلیکوپتر"" و ""عرض"" کدام یک حروف بیشتری دارد؟",(هلیکوپتر) 8 حروف دارد و (عرض) 4 حروف دارد.,0,0,1,1,1,1
fa,Qwen2_5-3B-Instruct,"کلمه‌ای بنویس که شامل حرف «ص» نباشد:
",كوكب,1,1,0,0,1,0
fa,salamandra-2b-instruct,"آیا لیست [""اینجا"", "" مقابل"", ""وسط"", ""بالا"", ""خارج""] فقط شامل قیدهای مکان است؟ به «بله» یا «خیر» پاسخ دهید.",ustamata,0,0,0,0,0,0
fa,Llama-3_2-3B-Instruct,"از بین کلمات ""گوسفند"", ""گوزن"", ""حلزون"", ""از"" و ""ساردین"" کدام کلمه بیشترین ارتباط را با کلمه ""حروف اضافه"" دارد؟","(حروف اضافه) بیشترین ارتباط را با کلمه ""گوسفند"" دارد.",0,0,0,0,1,0
fa,Qwen2_5-3B-Instruct,"به ترتیب حروف الفبا، کدام کلمه اول می‌آید، ""شخصی"" یا ""ازدواج""؟",ازدواج,1,1,0,0,0,0
fa,gemma-3-1b,"از بین کلمات ""پیشخدمت"" و ""گلخانه"" کدام یک حروف کمتری دارد؟","""پیشخدمت"" 2 حرف دارد، ""گلخانه"" 4 حرف دارد.",0,0,0,1,1,0
fa,ZharfaOpen-0309,"آیا لیست [""کارخانه"", ""صورت"", ""هواپیما"", ""واردات"", ""اختاپوس""] شامل هیچ اقتصاد است؟ با «بله» یا «خیر» پاسخ دهید",بله.,1,1,1,0,1,0
fa,gemma-3-1b,"آیا هیچ یک از کلمات ""تاکسی"", ""صادرات"", ""همسر"", ""ماهی"" و ""خانم"" نشان دهنده حمل‌ونقل هستند؟ با «بله» یا «خیر» پاسخ دهید.",خیر,0,0,0,1,1,0
fa,Qwen2_5-3B-Instruct,"از بین کلمات ""پسوند"" و ""کوه"" کدام یک حروف بیشتری دارد؟",پسوند,1,1,0,1,1,0
fa,salamandra-2b-instruct,"از کلمات ""مصرف"" و ""موج‌سواری""، کدام کلمه به ترتیب حروف الفبا اول می‌آید؟","نعم أيضًا, كلمة ""�����",0,0,0,0,0,0
fa,gemma-3-1b,"آیا لیست [""مانند"", ""اگرچه "", ""هرچند"", "" پس"", ""بنابراین""] فقط شامل حروف ربط است؟ به «بله» یا «خیر» پاسخ دهید.",خیر,0,0,1,1,1,0
fa,gemma-3-1b,"از بین دو کلمه ""بادکنک"" و ""رازی""، کدام یک صدایش بیشتر شبیه ""راضی"" است؟",بادکنک.,0,0,0,1,1,0
fa,SmolLM2-360M-Instruct,"کدام کلمه حروف کمتری دارد، ""بیشتر"" یا ""بنفش""؟",بیشتر، بنفشیاتی دارد، بیشتریا,0,0,0,0,0,0
fa,Llama-3_1-8B-Instruct,"از بین کلمات ""گربه"", ""سیزده"", ""شیر"", ""گاو"" و ""پشه"" کدام کلمه کمترین ارتباط را با کلمه ""حیوانات"" دارد؟","in ""پشه"" کمترین ارتباط را با کلمه ""حیوانات"" دارد.",0,0,0,1,1,0
fa,EuroLLM-1_7B-Instruct,"از کلمات ""پول"" و ""پر""، کدام کلمه به ترتیب حروف الفبا اول می‌آید؟","از کلمات ""پول"" و ""پر""، کدام کلمه به ترتیب حروف الفبا اول م",0,0,0,0,1,0
fa,EuroLLM-1_7B-Instruct,"کدام کلمه کوتاه‌تر است، ""بزرگ"" یا ""خط‌کش""؟","بزرگ کلمه کوتاه‌تر است، ""بزرگ"" یا ""خط‌کش"" است",0,0,0,0,0,0
fa,Qwen2_5-3B-Instruct,"از بین کلمات ""ثانیه"" و ""دره"" کدام یک حروف کمتری دارد؟",ثانیه,0,0,1,1,0,0
fa,SmolLM2-1_7B-Instruct,"کدام کلمه حروف بیشتری دارد، ""هلیکوپتر"" یا ""علاقه‌مند""؟","""هلیکوپتر"" و ""علاقه‌مند"" همان ک",0,0,0,0,0,0
fa,gemma-3-4b,"کدام کلمه کوتاه‌تر است، ""جامه"" یا ""هود""؟",هود,1,1,1,1,0,0
fa,gemma-3-1b,"آیا همه کلمات ""مشاور"", ""فاعل"", ""مفعول"", ""متمم"" و ""خاک"" از نوع دسته‌های دستوری هستند؟ به «بله» یا «خیر» پاسخ دهید.",خیر,1,1,1,1,1,0
fa,SmolLM2-360M-Instruct,"کدام کلمه کوتاه‌تر است، ""اسکی"" یا ""اسب""؟",یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,Llama-3_2-3B-Instruct,"کدام کلمه با کلمه ""دست"" هم قافیه است، ""نادرست"" یا ""دیگر"" ؟",(نادرست),1,1,0,1,1,0
fa,Llama-3_2-3B-Instruct,کدام عدد بزرگتر است، 49 یا 871؟,871 بزرگتر است.,0,1,1,1,1,1
fa,Qwen2_5-3B-Instruct,"کدام کلمه حروف بیشتری دارد، ""حساب"" یا ""کوهستان""؟","""کوهستان"" حروف بیشتری دارد.",0,1,1,1,1,0
fa,SmolLM2-360M-Instruct,"به ترتیب حروف الفبا، کدام یک از کلمات ""حالا"" و ""خوک"" اول می‌آید؟",به ترتیب حروف الفبا، کدام یک از,0,0,0,0,0,0
fa,Llama-3_2-3B-Instruct,"به ترتیب حروف الفبا، کدام یک از کلمات ""یازده"" و ""ذرت"" اول می‌آید؟",(ذ),0,0,0,1,1,0
fa,Llama-3_1-8B-Instruct,"کدام کلمه با کلمه ""مربی"" هم قافیه است، ""جانبی"" یا ""افسر"" ؟","in ""مربی"" و ""افسر"" هم قافیه هستند.",0,0,1,1,1,0
fa,salamandra-2b-instruct,"به ترتیب حروف الفبا، کدام یک از کلمات ""حلزون"" و ""خشکسالی"" اول می‌آید؟",ustamata,0,0,0,0,0,0
fa,ZharfaOpen-0309,"از بین کلمات ""مادربزرگ"", ""تولد"", ""پیری"", ""زندگی"" و ""تجربه"" کدام کلمه کمترین ارتباط را با کلمه ""زندگی"" دارد؟","کلمه ""تولد"" کمترین ارتباط را با",0,0,0,1,1,0
fa,Qwen2_5-3B-Instruct,"به ترتیب حروف الفبا، کدام کلمه اول می‌آید، ""بی‌حوصله"" یا ""مکانیک""؟",مکانیک,0,0,0,0,1,0
fa,ZharfaOpen-0309,"یک جمله بنویس که کلمه ""به‌سختی"" را در بر داشته باشد",به‌سختی با این موضوع صحبت کردم،,1,1,1,1,1,1
fa,EuroLLM-1_7B-Instruct,"آیا هیچ یک از کلمات ""موتورسواری"", ""کراوات"", ""برقکار"", ""کراس‌فیت"" و ""تاریخی"" نشان دهنده ورزش هستند؟ با «بله» یا «خیر» پاسخ دهید.","بیان:

هیچ یک از کلمات ""موتورسواری"", ""کراوات"", ""بر",0,0,0,0,0,0
fa,Qwen2_5-1_5B-Instruct,"به ترتیب حروف الفبا، کدام یک از کلمات ""کیلومتر"" و ""خانم"" اول می‌آید؟",الف,0,0,0,0,0,0
fa,gemma-3-1b,"از بین کلمات زیر، کلمه‌ای را که بیشترین ارتباط را با کلمه ""بدن انسان"" دارد انتخاب کنید - ""هنوز"", ""تازه"", ""شکم"", ""بعد"", "" هنگام""",شکم,1,1,1,1,1,1
fa,SmolLM2-1_7B-Instruct,"به ترتیب حروف الفبا، کدام یک از کلمات ""مایکروویو"" و ""جمله"" اول می‌آید؟",مایکروویو و جمله در حرف الفبا می‌ت,0,0,0,0,1,0
fa,EuroLLM-1_7B-Instruct,"کدام کلمه طولانی‌تر است، ""قلب"" یا ""همسر""؟",قلب و همسر هم کلمات طولانی‌تر است.,0,0,0,0,1,0
fa,SmolLM2-360M-Instruct,"آیا هیچ یک از کلمات ""رنگ"", ""تراز"", ""مصدر"", ""دختر"" و ""کاپشن"" از نوع مردم هستند؟ با «بله» یا «خیر» پاسخ دهید.",یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,Llama-3_1-8B-Instruct,"آیا هیچ یک از کلمات ""زلزله"", ""دبیرستان"", ""قید"", ""سمت"" و ""خبرنگار"" نشان دهنده ژانرهای فیلم هستند؟ با «بله» یا «خیر» پاسخ دهید.",خیر,1,1,1,1,1,0
fa,ZharfaOpen-0309,"از کلمات ""وزنه‌"" و ""ورودی""، کدام کلمه به ترتیب حروف الفبا اول می‌آید؟",ورودی,1,1,0,1,1,0
fa,EuroLLM-1_7B-Instruct,"از بین کلمات ""شاهین"" و ""کت"" کدام یک حروف بیشتری دارد؟","از بین کلمات ""شاهین"" و ""کت"" کدام یک حروف بیشتری دار",0,0,0,0,1,0
fa,Qwen2_5-3B-Instruct,"کدام کلمه کوتاه‌تر است، ""و"" یا ""سرمه‌ای""؟",و کوتاهتر است.,0,1,1,1,1,0
fa,SmolLM2-1_7B-Instruct,"کدام کلمه حروف کمتری دارد، ""گنجشک"" یا ""ثروت""؟","کلمه ""گنجشک"" در فارسی می‌توان",0,0,0,0,0,0
fa,Qwen2_5-1_5B-Instruct,از بین اعداد 49 و 871، کدام کوچکتر است؟,"اعداد 49 و 871 را بررسی کنید:

1. 49
2. 871",0,0,0,1,1,0
fa,Llama-3_1-8B-Instruct,"به ترتیب حروف الفبا، کدام کلمه اول می‌آید، ""یعنی"" یا ""یخچال""؟",in یخچال,1,1,0,0,0,0
fa,EuroLLM-1_7B-Instruct,"جمله‌ای بنویسید که با ""یک"" شروع شود",شما یک دستیار مفید هستید. کوتاه و درست پاسخ دهی,0,0,0,0,1,1
fa,SmolLM2-1_7B-Instruct,از بین اعداد 545 و 179، عدد کوچکتر را بنویسید,545 با 179 درست اعداد داریم.,0,0,0,0,0,0
fa,ZharfaOpen-0309,"در جملهٔ ""بوی بد متصاعد از باتلاق""، اولین کلمه چیست؟",بوی.,1,1,1,1,1,1
fa,SmolLM2-1_7B-Instruct,"آیا لیست [""جوانی"", ""تقاضا"", ""گوزن"", ""پیری"", ""کراوات""] شامل هیچ زندگی است؟ با «بله» یا «خیر» پاسخ دهید",بله.,1,1,1,1,1,0
fa,Qwen2_5-3B-Instruct,کلمه‌ای بنویس که حرف «ن» را داشته باشد,نواة,1,1,1,1,1,1
fa,ZharfaOpen-0309,"کلمه ای بنویسید که آخرین حرف آن ""ق"" باشد","کلمه ای که آخرین حرف آن ""ق"" است """,0,0,1,1,1,0
fa,SmolLM2-360M-Instruct,"کدام کلمه با کلمه ""قهوه‌ای"" هم قافیه است، ""دمپایی"" یا ""اسکلت"" ؟",یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,gemma-3-1b,"به ترتیب حروف الفبا، کدام یک از کلمات ""زیاد"" و ""گاهی"" اول می‌آید؟",گاهی.,1,1,0,0,1,0
fa,Llama-3_2-3B-Instruct,"آیا همه کلمات ""رنگ"", ""زرشکی"", ""سرخابی"", ""شوفاژ"" و ""عشق"" از نوع رنگ‌ها هستند؟ به «بله» یا «خیر» پاسخ دهید.",خیر,1,1,1,1,0,0
fa,gemma-3-4b,"از بین کلمات زیر، کلمه‌ای را که بیشترین ارتباط را با کلمه ""صفت‌های ترتیبی"" دارد انتخاب کنید - ""ماندن"", ""مردن"", ""بودن"", ""نهم"", ""داشتن""",بودن,0,0,0,1,1,0
fa,SmolLM2-1_7B-Instruct,"از کلمات ""جمعیت"" و ""لگن""، کدام کلمه به ترتیب حروف الفبا اول می‌آید؟",کدام کلمه به ترتیب حروف الفبا اول م,0,0,0,0,0,0
fa,salamandra-2b-instruct,در جملهٔ «جاهطلبی مکبث را وادار به کشتن شاه کرد»، کدام کلمه بلافاصله بعد از «را» می‌آید؟,ustamata,0,0,0,0,0,0
fa,gemma-3-4b,"در جمله ""و ناگهان، به انسان سرایت میکند""، کدام کلمه بلافاصله قبل از کلمه ""ناگهان،"" آمده است؟",و,1,1,1,1,1,1
fa,gemma-3-4b,"یک جمله بنویس که کلمه ""مادر"" را نداشته باشد",خورشید در آسمان می‌تابید.,1,1,1,0,0,0
fa,EuroLLM-1_7B-Instruct,"آیا همه کلمات ""هلیکوپتر"", ""میز"", ""موتور"", ""مرگ"" و ""جت"" نشان‌دهنده حمل‌ونقل هستند؟ به «بله» یا «خیر» پاسخ دهید.","آیا همه کلمات ""هلیکوپتر"", ""میز"", ""موتور"", ""مرگ"" و """,0,0,0,0,0,0
fa,salamandra-2b-instruct,کلمه‌ای بنویس که حرف «ر» را داشته باشد,آزقي این جمله علی ص,0,0,0,0,0,0
fa,Qwen2_5-1_5B-Instruct,"آیا هیچ یک از کلمات ""بوکس"", ""حیات"", ""بازار"", ""پرش"" و ""کارتینگ"" از نوع زندگی هستند؟ با «بله» یا «خیر» پاسخ دهید.",خیر,0,0,1,1,1,0
fa,EuroLLM-1_7B-Instruct,"کلمه ای بنویسید که آخرین حرف آن ""ش"" باشد","ش:

ش: شیرین، شیرین، شیرین، شیرین، شی",0,0,0,0,1,0
fa,Llama-3_2-3B-Instruct,"از بین کلمات ""ناخن"" و ""عبارت""، کدام یک با ""تجارت"" هم قافیه است؟",ناخن,0,0,1,0,0,0
fa,ZharfaOpen-0309,"کدام کلمه حروف کمتری دارد، ""بهتر"" یا ""به‌سختی""؟","""به‌سختی"" حروف کمتری دارد.",0,0,0,1,1,1
fa,Llama-3_1-8B-Instruct,کدام عدد بزرگتر است، 78 یا 38؟,78 بزرگتر از 38 است.,0,0,1,1,1,1
fa,gemma-3-4b,"کدام کلمه حروف بیشتری دارد، ""اکشن"" یا ""فرد""؟",اکشن,1,1,0,1,1,0
fa,Llama-3_1-8B-Instruct,"آیا لیست [""گمرک"", ""درام"", ""کمر"", ""اسم"", ""گلخانه""] شامل هیچ دسته‌های دستوری است؟ با «بله» یا «خیر» پاسخ دهید","in ""درام"" و ""کمر"" و ""اسم"" و ""گلخانه"" و ""گمرک""  شامل دسته‌های دستوری هستند",0,0,0,0,0,0
fa,salamandra-2b-instruct,از بین اعداد 306 و 297، کدام بزرگتر است؟,آن حاليًا غمالى كنت,0,0,0,0,0,0
fa,Qwen2_5-3B-Instruct,"یک جمله بنویس که شامل کلمه ""سونامی"" نباشد",او نتوانست با سونامی آسیاب شود.,0,0,0,1,0,0
fa,Qwen2_5-3B-Instruct,"از کلمات ""زیربغل"" و ""گمرک""، کدام کلمه به ترتیب حروف الفبا اول می‌آید؟",زیربغل,1,1,1,0,1,0
fa,gemma-3-4b,"در جملهٔ ""دوست دارید دوباره ملاقات کنید؟""، آخرین کلمه چیست؟",؟,0,0,1,1,1,1
fa,ZharfaOpen-0309,"از بین کلمات ""درام"", ""خانوادگی"", ""ثانیه"", ""اجتماعی"" و ""هیجان‌انگیز"" کدام کلمه بیشترین ارتباط را با کلمه ""واحدهای اندازه‌گیری"" دارد؟","کلمه ""خانوادگی"" بیشترین ارتباط ر",0,0,0,0,1,0
fa,gemma-3-1b,"آیا همه کلمات ""یخچال"", ""پیراهن"", ""تلویزیون"", ""کولر"" و ""مایکروویو"" از نوع لوازم خانگی هستند؟ به «بله» یا «خیر» پاسخ دهید.",بله,0,0,1,1,1,1
fa,SmolLM2-1_7B-Instruct,"به ترتیب حروف الفبا، کدام یک از کلمات ""عبارت"" و ""عمو"" اول می‌آید؟",به ترتیب حروف الفبا، کدام یک از,0,0,0,0,0,0
fa,SmolLM2-360M-Instruct,"آیا همه کلمات ""گوش"", ""قاضی"", ""زبان"", ""ریش"" و ""شانه"" از نوع بدن انسان هستند؟ به «بله» یا «خیر» پاسخ دهید.",یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,gemma-3-1b,"آیا لیست [""عاشقانه"", ""درام"", ""شاهین"", ""جلو"", ""نزدیک""] شامل هیچ ژانرهای فیلم است؟ با «بله» یا «خیر» پاسخ دهید",خیر,0,0,1,1,0,0
fa,SmolLM2-360M-Instruct,"آیا همه کلمات ""پنکه"", ""مایکروویو"", ""خانوادگی"", ""‌لباسشویی"" و ""سر"" از نوع لوازم خانگی هستند؟ به «بله» یا «خیر» پاسخ دهید.",یک دستیار مفید هستید. کوتاه و در,0,0,0,0,0,0
fa,EuroLLM-1_7B-Instruct,"از بین کلمات ""نتیجه"" و ""دور"" کدام یک حروف بیشتری دارد؟","از بین کلمات ""نتیجه"" و ""دور"" کدام یک حروف بیشتری دارد",0,0,0,0,1,0
fa,Llama-3_1-8B-Instruct,"کلمه ای بنویسید که آخرین حرف آن ""ط"" باشد","کلمه ""مفتط"" آخرین حرف آن ""ط"" است.",0,1,1,1,1,1
fa,Llama-3_2-3B-Instruct,"از بین دو کلمه ""ارزه"" و ""ارائه""، کدام یک صدایش بیشتر شبیه ""عرضه"" است؟",ارزه,1,1,0,1,0,0
fa,gemma-3-1b,"به ترتیب حروف الفبا، کدام کلمه اول می‌آید، ""مؤسسه"" یا ""دختر""؟",دختر,1,1,0,0,0,0
fa,gemma-3-4b,"کلمه ای بنویسید که به ""م"" ختم شود",مریم,1,1,0,1,1,1
fa,Qwen2_5-3B-Instruct,"آیا هیچ یک از کلمات ""حقوق"", ""طول"", ""کرم"", ""ساحل"" و ""اتو"" نشان دهنده فضا و کمیت هستند؟ با «بله» یا «خیر» پاسخ دهید.",خیر,0,0,0,1,1,0
fa,Qwen2_5-1_5B-Instruct,از بین اعداد 558 و 868، عدد بزرگتر را بنویسید:,عدد بزرگتر از 558 و 868 است 868.,0,0,1,1,1,1
fa,Llama-3_2-3B-Instruct,"کلمه ای بنویسید که با ""ک"" شروع شود:",کتاب,1,1,1,1,1,1
fa,Llama-3_2-3B-Instruct,"از کلمات ""عضله"" و ""ظرفشویی""، کدام کلمه به ترتیب حروف الفبا اول می‌آید؟",(عضله),0,0,0,0,1,0
fa,SmolLM2-360M-Instruct,"از بین کلمات ""زیرا"", ""تو"", "" سپس"", ""اگرچه "" و ""همانند""، کدام کلمه کمترین ارتباط را با ""حروف ربط"" دارد؟",با حروف ربط را با دستیار مفید هست,0,0,0,0,0,0
fa,ZharfaOpen-0309,"به ترتیب حروف الفبا، کدام کلمه اول می‌آید، ""باریک"" یا ""ارزش""؟",ارزش,1,1,1,1,1,0
fa,ZharfaOpen-0309,"حرف اول کلمه ""خوک"" را بنویسید",ک,0,0,1,0,0,1
